Anom_ID,Accident_Date,Hour,Day_of_Week,Month_Name,Env,Light_Cond,Road,Traffic,Traffic_Control_Condition,Impact,Loc_Type,Severity,Injury_Event,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,Latitude,Longitude,Coord_Valid
20--7668,2020-10-08,17.0,Thursday,October,Clear,Daylight,Dry,Stop sign,00 - Unknown,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32482581,-75.92346822,True
20--7669,2020-10-08,17.0,Thursday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.38798742,-75.7295425,True
20--767,2020-01-17,15.0,Friday,January,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41524571,-75.67615538,True
20--7670,2020-10-08,17.0,Thursday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.36774526,-75.73164924,True
20--7671,2020-10-08,19.0,Thursday,October,Clear,Dark,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.31796718,-75.59605747,True
20--7672,2020-10-08,7.0,Thursday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,4,0,0,0,0,0.0,0.0,0.0,0.0,45.39572601,-75.72909069,True
20--7673,2020-10-08,7.0,Thursday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39533561,-75.72950109,True
20--7674,2020-10-08,19.0,Thursday,October,Clear,Dark,Dry,No control,Not Applicable,Turning movement,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35398831,-75.64075968,True
20--7675,2020-10-08,20.0,Thursday,October,Clear,Dark,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.27583978,-75.71862898,True
20--7676,2020-10-08,8.0,Thursday,October,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41945647,-75.63689928,True
20--7677,2020-10-08,9.0,Thursday,October,Clear,Daylight,Dry,Stop sign,01 - Functioning,Other,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42243203,-75.63497416,True
20--7678,2020-10-09,13.0,Friday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.36078523,-75.79226644,True
20--7679,2020-10-09,13.0,Friday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.30869859,-75.91562451,True
20--768,2020-01-17,15.0,Friday,January,Clear,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.34454954,-75.66708246,True
20--7680,2020-10-09,10.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.42272097,-75.62056931,True
20--7681,2020-10-09,11.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,SMV unattended vehicle,At/near private drive,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.35399838,-75.72520052,True
20--7682,2020-10-09,,Friday,October,Clear,Unknown,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.44367799,-75.52149516,True
20--7683,2020-10-09,,Friday,October,Clear,Unknown,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.24584171,-75.72009515,True
20--7684,2020-10-09,12.0,Friday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40665463,-75.62748604,True
20--7685,2020-10-09,12.0,Friday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.31141409,-75.90293783,True
20--7686,2020-10-09,14.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4366055,-75.69776039,True
20--7687,2020-10-09,14.0,Friday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43984445,-75.67635282,True
20--7688,2020-10-09,14.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,3,0,0,0,1,0.0,1.0,0.0,0.0,45.38187124,-75.74194227,True
20--7689,2020-10-09,14.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,SMV other,At/near private drive,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.41878998,-75.70104168,True
20--769,2020-01-17,15.0,Friday,January,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,0,0,0,3,0.0,3.0,0.0,0.0,45.42099949,-75.59654187,True
20--7690,2020-10-09,15.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.31953803,-75.88555427,True
20--7691,2020-10-09,15.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.36981472,-75.60792861,True
20--7692,2020-10-09,15.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34681929,-75.79492735,True
20--7693,2020-10-09,15.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Other,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.2479193,-75.73070395,True
20--7694,2020-10-09,4.0,Friday,October,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.21030225,-75.73720481,True
20--7695,2020-10-09,16.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,4,0,0,0,0,0.0,0.0,0.0,0.0,45.37513823,-75.71867049,True
20--7696,2020-10-09,17.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,Rear end,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.28081701,-75.83828333,True
20--7697,2020-10-09,18.0,Friday,October,Clear,Dusk,Dry,Stop sign,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.27399652,-75.86021967,True
20--7698,2020-10-09,18.0,Friday,October,Clear,Dusk,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4159657,-75.65669957,True
20--7699,2020-10-09,6.0,Friday,October,Clear,Dark,Dry,Stop sign,01 - Functioning,SMV other,Intersection related,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.33446926,-75.43764949,True
20--77,2020-01-03,17.0,Friday,January,Clear,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.24496099,-75.52501389,True
20--770,2020-01-17,16.0,Friday,January,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,4,0,0,0,0,0.0,0.0,0.0,0.0,45.39303299,-75.73140562,True
20--7700,2020-10-09,19.0,Friday,October,Clear,Dark,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41909424,-75.65088845,True
20--7701,2020-10-09,8.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.14399887,-75.63392715,True
20--7702,2020-10-09,8.0,Friday,October,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.22800861,-75.88877033,True
20--7703,2020-10-09,8.0,Friday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.25144944,-75.84820414,True
20--7526,2020-10-02,12.0,Friday,October,Rain,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41022401,-75.61963542,True
20--7888,2020-10-18,15.0,Sunday,October,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41203577,-75.68392125,True
20--7258,2020-09-21,9.0,Monday,September,Clear,Daylight,Dry,Traffic signal,02 - Not functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38882859,-75.67723468,True
20--7259,2020-09-22,13.0,Tuesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32894631,-75.81711086,True
20--7707,2020-10-10,11.0,Saturday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39559122,-75.68418671,True
20--7889,2020-10-18,19.0,Sunday,October,Clear,Dark,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37269254,-75.66441624,True
20--7527,2020-10-02,12.0,Friday,October,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41628016,-75.66962701,True
20--726,2020-01-16,7.0,Thursday,January,Snow,Dawn,Slush,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43183282,-75.68854697,True
20--7348,2020-09-25,10.0,Friday,September,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41551237,-75.69944173,True
20--7438,2020-09-28,8.0,Monday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.45175315,-75.58259897,True
20--7708,2020-10-10,0.0,Saturday,October,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Non-Fatal Injury,1,1,0,0,1,1,0.0,0.0,1.0,0.0,45.41134186,-75.69756087,True
20--789,2020-01-17,20.0,Friday,January,Clear,Dark,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37136535,-75.75511047,True
20--7528,2020-10-02,0.0,Friday,October,Clear,Dark,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.26939394,-75.86046238,True
20--7796,2020-10-14,14.0,Wednesday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,SMV other,At intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.32259414,-75.88718728,True
20--7439,2020-09-29,13.0,Tuesday,September,Clear,Daylight,Dry,Stop sign,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,2,1,0,0,1,0.0,0.0,1.0,0.0,45.39815579,-75.62821769,True
20--744,2020-01-17,11.0,Friday,January,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38548118,-75.69039108,True
20--7440,2020-09-29,10.0,Tuesday,September,Clear,Daylight,Wet,Stop sign,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39822836,-75.73898313,True
20--7441,2020-09-29,10.0,Tuesday,September,Clear,Daylight,Dry,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.31550567,-75.8009649,True
20--7442,2020-09-29,10.0,Tuesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39074172,-75.61306956,True
20--7443,2020-09-29,,Tuesday,September,Rain,Unknown,Wet,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.34894725,-75.70869875,True
20--7444,2020-09-29,12.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.36659481,-75.53884866,True
20--7445,2020-09-29,15.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,Turning movement,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.45905685,-76.09540332,True
20--7446,2020-09-29,16.0,Tuesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40034525,-75.63441749,True
20--7447,2020-09-29,16.0,Tuesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Other,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42894047,-75.63999139,True
20--7448,2020-09-29,16.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.28081938,-75.8806674,True
20--7449,2020-09-29,17.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34866873,-75.80679678,True
20--745,2020-01-17,,Friday,January,Clear,Unknown,Packed snow,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.2269244,-75.68403804,True
20--7450,2020-09-29,18.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,0,0,0,2,2.0,0.0,0.0,0.0,45.37953168,-75.65407302,True
20--7451,2020-09-29,18.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.48467973,-75.50515721,True
20--7978,2020-10-22,7.0,Thursday,October,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Other,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37136537,-75.7551105,True
20--7452,2020-09-29,6.0,Tuesday,September,Rain,Dawn,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.4003467,-75.59324097,True
20--7453,2020-09-29,19.0,Tuesday,September,Clear,Dusk,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42798686,-75.62701697,True
20--7454,2020-09-29,19.0,Tuesday,September,Clear,Dark,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.37913782,-75.75022817,True
20--7455,2020-09-29,19.0,Tuesday,September,Clear,Dark,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.39902586,-75.65288162,True
20--7456,2020-09-29,20.0,Tuesday,September,Rain,Dark,Wet,No control,Not Applicable,Rear end,Non intersection,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.47089396,-75.54156098,True
20--7457,2020-09-29,8.0,Tuesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,2,1,0,0,1,1.0,0.0,0.0,0.0,45.3169952,-75.90043605,True
20--7458,2020-09-29,9.0,Tuesday,September,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41189859,-75.68633524,True
20--7459,2020-09-29,9.0,Tuesday,September,Clear,Daylight,Wet,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43084648,-75.69282974,True
20--746,2020-01-17,,Friday,January,Clear,Unknown,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.40192609,-75.72677077,True
20--7460,2020-09-29,21.0,Tuesday,September,Rain,Dark,Wet,Stop sign,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.27094695,-75.71588221,True
20--7461,2020-09-30,22.0,Wednesday,September,Clear,Dark,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43691041,-75.64446684,True
20--7462,2020-09-30,10.0,Wednesday,September,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43336966,-75.60745589,True
20--7463,2020-09-30,11.0,Wednesday,September,Rain,Daylight,Wet,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.40312622,-75.72531267,True
20--7464,2020-09-30,11.0,Wednesday,September,Rain,Daylight,Wet,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42271888,-75.66116229,True
20--7465,2020-09-30,12.0,Wednesday,September,Clear,Daylight,Dry,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.27499877,-75.59704157,True
20--7466,2020-09-30,12.0,Wednesday,September,Clear,Daylight,Dry,No control,Not Applicable,Turning movement,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.28572907,-75.72218183,True
20--7467,2020-09-30,14.0,Wednesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.26626684,-75.75542071,True
20--7468,2020-09-30,14.0,Wednesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.46758093,-75.49173924,True
20--7469,2020-09-30,14.0,Wednesday,September,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,2,0,0,0,1,0.0,0.0,1.0,0.0,45.42190831,-75.69381501,True
20--747,2020-01-17,,Friday,January,Clear,Unknown,Packed snow,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.39825813,-75.71761506,True
20--7470,2020-09-30,15.0,Wednesday,September,Clear,Daylight,Dry,Stop sign,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.28380382,-75.76713085,True
20--7471,2020-09-30,15.0,Wednesday,September,Rain,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.46087983,-75.48788468,True
20--7472,2020-09-30,15.0,Wednesday,September,Rain,Daylight,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.42205243,-75.62524415,True
20--7473,2020-09-30,15.0,Wednesday,September,Rain,Daylight,Wet,Traffic signal,01 - Functioning,SMV other,At intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.42311324,-75.69489511,True
20--7474,2020-09-30,15.0,Wednesday,September,Rain,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4506743,-75.58399774,True
20--7475,2020-09-30,15.0,Wednesday,September,Rain,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.43076917,-75.60778006,True
20--7476,2020-09-30,15.0,Wednesday,September,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42397432,-75.62099462,True
20--7477,2020-09-30,15.0,Wednesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42249715,-75.69431601,True
20--7478,2020-09-30,15.0,Wednesday,September,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35351589,-75.84652575,True
20--7479,2020-09-30,16.0,Wednesday,September,Clear,Daylight,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.34403399,-75.94079791,True
20--748,2020-01-17,,Friday,January,Clear,Unknown,Dry,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.39300533,-75.72443696,True
20--7480,2020-09-30,17.0,Wednesday,September,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35200576,-75.76324685,True
20--7481,2020-09-30,17.0,Wednesday,September,Clear,Daylight,Dry,Traffic signal,00 - Unknown,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.46819488,-75.54525201,True
20--7482,2020-09-30,18.0,Wednesday,September,Clear,Dusk,Dry,No control,Not Applicable,Rear end,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.47139507,-75.5240408,True
20--7483,2020-09-30,19.0,Wednesday,September,Clear,Dusk,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37898663,-75.66119155,True
20--7484,2020-09-30,19.0,Wednesday,September,Clear,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.37055494,-75.54547463,True
20--7485,2020-09-30,19.0,Wednesday,September,Clear,Dusk,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.46829732,-75.54754457,True
